d4_f100 - Dämpfung: 4, Motorfreq.: 100
Zeit (ms)	Ausschlag Rad (Grad)	Null Exzenter
191203,1	-9,00	0
191218,8	-9,00	0
191234,4	-9,00	0
191250,0	-9,00	0
191265,6	-9,00	0
191281,2	-9,00	0
191296,9	-9,00	0
191312,5	-9,00	0
191328,1	-9,00	0
191343,8	-9,00	0
191359,4	-9,00	0
191375,0	-8,25	0
191390,6	-8,25	0
191406,2	-8,25	0
191421,9	-8,25	0
191437,5	-8,25	0
191453,1	-8,25	0
191468,8	-8,25	0
191484,4	-8,25	0
191500,0	-8,25	0
191515,6	-7,50	0
191531,2	-7,50	0
191546,9	-7,50	0
191562,5	-7,50	0
191578,1	-7,50	0
191593,8	-7,50	0
191609,4	-7,50	0
191625,0	-6,75	0
191640,6	-6,75	0
191656,2	-6,75	0
191671,9	-6,75	0
191687,5	-6,75	0
191703,1	-6,75	0
191718,8	-6,00	0
191734,4	-6,00	0
191750,0	-6,00	0
191765,6	-6,00	0
191781,2	-6,00	0
191796,9	-6,00	0
191812,5	-5,25	0
191828,1	-5,25	0
191843,8	-5,25	0
191859,4	-5,25	0
191875,0	-5,25	0
191890,6	-5,25	0
191906,2	-4,50	0
191921,9	-4,50	0
191937,5	-4,50	0
191953,1	-4,50	0
191968,8	-4,50	0
191984,4	-3,75	0
192000,0	-3,75	0
192015,6	-3,75	0
192031,2	-3,75	0
192046,9	-3,75	0
192062,5	-3,00	0
192078,1	-3,00	0
192093,8	-3,00	0
192109,4	-3,00	0
192125,0	-2,25	0
192140,6	-2,25	0
192156,2	-2,25	0
192171,9	-2,25	0
192187,5	-2,25	0
192203,1	-1,50	0
192218,8	-1,50	0
192234,4	-1,50	0
192250,0	-1,50	0
192265,6	-0,75	0
192281,2	-0,75	0
192296,9	-0,75	0
192312,5	-0,75	0
192328,1	-0,75	0
192343,8	0,00	0
192359,4	0,00	0
192375,0	0,00	0
192390,6	0,00	0
192406,2	0,75	0
192421,9	0,75	0
192437,5	0,75	0
192453,1	0,75	0
192468,8	0,75	0
192484,4	1,50	0
192500,0	1,50	1
192515,6	1,50	0
192531,2	1,50	0
192546,9	2,25	0
192562,5	2,25	0
192578,1	2,25	0
192593,8	2,25	0
192609,4	2,25	0
192625,0	3,00	0
192640,6	3,00	0
192656,2	3,00	0
192671,9	3,00	0
192687,5	3,75	0
192703,1	3,75	0
192718,8	3,75	0
192734,4	3,75	0
192750,0	3,75	0
192765,6	4,50	0
192781,2	4,50	0
192796,9	4,50	0
192812,5	4,50	0
192828,1	4,50	0
192843,8	5,25	0
192859,4	5,25	0
192875,0	5,25	0
192890,6	5,25	0
192906,2	6,00	0
192921,9	6,00	0
192937,5	6,00	0
192953,1	6,00	0
192968,8	6,00	0
192984,4	6,75	0
193000,0	6,75	0
193015,6	6,75	0
193031,2	6,75	0
193046,9	6,75	0
193062,5	7,50	0
193078,1	7,50	0
193093,8	7,50	0
193109,4	7,50	0
193125,0	7,50	0
193140,6	8,25	0
193156,2	8,25	0
193171,9	8,25	0
193187,5	8,25	0
193203,1	8,25	0
193218,8	9,00	0
193234,4	9,00	0
193250,0	9,00	0
193265,6	9,00	0
193281,2	9,00	0
193296,9	9,00	0
193312,5	9,75	0
193328,1	9,75	0
193343,8	9,75	0
193359,4	9,75	0
193375,0	9,75	0
193390,6	9,75	0
193406,2	10,50	0
193421,9	10,50	0
193437,5	10,50	0
193453,1	10,50	0
193468,8	10,50	0
193484,4	10,50	0
193500,0	11,25	0
193515,6	11,25	0
193531,2	11,25	0
193546,9	11,25	0
193562,5	11,25	0
193578,1	11,25	0
193593,8	11,25	0
193609,4	12,00	0
193625,0	12,00	0
193640,6	12,00	0
193656,2	12,00	0
193671,9	12,00	0
193687,5	12,00	0
193703,1	12,00	0
193718,8	12,75	0
193734,4	12,75	0
193750,0	12,75	0
193765,6	12,75	0
193781,2	12,75	0
193796,9	12,75	0
193812,5	12,75	0
193828,1	12,75	0
193843,8	13,50	0
193859,4	13,50	0
193875,0	13,50	0
193890,6	13,50	0
193906,2	13,50	0
193921,9	13,50	0
193937,5	13,50	0
193953,1	13,50	0
193968,8	13,50	0
193984,4	14,25	0
194000,0	14,25	0
194015,6	14,25	0
194031,2	14,25	0
194046,9	14,25	0
194062,5	14,25	0
194078,1	14,25	0
194093,8	14,25	0
194109,4	14,25	0
194125,0	14,25	0
194140,6	15,00	0
194156,2	15,00	0
194171,9	15,00	0
194187,5	15,00	0
194203,1	15,00	0
194218,8	15,00	0
194234,4	15,00	0
194250,0	15,00	0
194265,6	15,00	0
194281,2	15,00	0
194296,9	15,00	0
194312,5	15,00	0
194328,1	15,00	0
194343,8	15,00	0
194359,4	15,75	0
194375,0	15,75	0
194390,6	15,75	0
194406,2	15,75	0
194421,9	15,75	0
194437,5	15,75	0
194453,1	15,75	0
194468,8	15,75	0
194484,4	15,75	0
194500,0	15,75	0
194515,6	15,75	0
194531,2	15,75	0
194546,9	15,75	0
194562,5	15,75	0
194578,1	15,75	0
194593,8	15,75	0
194609,4	15,75	0
194625,0	15,75	0
194640,6	15,75	0
194656,2	15,75	0
194671,9	15,75	0
194687,5	15,75	0
194703,1	15,75	0
194718,8	15,75	0
194734,4	15,75	0
194750,0	15,75	0
194765,6	15,75	0
194781,2	15,75	0
194796,9	15,75	0
194812,5	15,75	0
194828,1	15,75	0
194843,8	15,75	0
194859,4	15,75	0
194875,0	15,75	0
194890,6	15,75	0
194906,2	15,75	0
194921,9	15,75	0
194937,5	15,75	0
194953,1	15,75	0
194968,8	15,75	0
194984,4	15,75	0
195000,0	15,75	0
195015,6	15,75	0
195031,2	15,75	0
195046,9	15,75	0
195062,5	15,75	0
195078,1	15,75	0
195093,8	15,75	0
195109,4	15,75	0
195125,0	15,75	0
195140,6	15,75	0
195156,2	15,75	0
195171,9	15,75	0
195187,5	15,75	0
195203,1	15,00	0
195218,8	15,00	0
195234,4	15,00	0
195250,0	15,00	0
195265,6	15,00	0
195281,2	15,00	0
195296,9	15,00	0
195312,5	15,00	0
195328,1	15,00	0
195343,8	15,00	0
195359,4	14,25	0
195375,0	14,25	0
195390,6	14,25	0
195406,2	14,25	0
195421,9	14,25	0
195437,5	14,25	0
195453,1	14,25	0
195468,8	14,25	0
195484,4	13,50	0
195500,0	13,50	0
195515,6	13,50	0
195531,2	13,50	0
195546,9	13,50	0
195562,5	13,50	0
195578,1	12,75	0
195593,8	12,75	0
195609,4	12,75	0
195625,0	12,75	0
195640,6	12,75	0
195656,2	12,75	0
195671,9	12,00	0
195687,5	12,00	0
195703,1	12,00	0
195718,8	12,00	0
195734,4	12,00	0
195750,0	12,00	0
195765,6	11,25	0
195781,2	11,25	0
195796,9	11,25	0
195812,5	11,25	0
195828,1	11,25	0
195843,8	10,50	0
195859,4	10,50	0
195875,0	10,50	0
195890,6	10,50	0
195906,2	9,75	0
195921,9	9,75	0
195937,5	9,75	0
195953,1	9,75	0
195968,8	9,75	0
195984,4	9,00	0
196000,0	9,00	0
196015,6	9,00	0
196031,2	9,00	0
196046,9	9,00	0
196062,5	8,25	0
196078,1	8,25	0
196093,8	8,25	0
196109,4	8,25	0
196125,0	7,50	0
196140,6	7,50	0
196156,2	7,50	0
196171,9	7,50	0
196187,5	6,75	0
196203,1	6,75	0
196218,8	6,75	0
196234,4	6,75	0
196250,0	6,00	0
196265,6	6,00	0
196281,2	6,00	0
196296,9	6,00	0
196312,5	5,25	0
196328,1	5,25	0
196343,8	5,25	0
196359,4	5,25	0
196375,0	5,25	0
196390,6	4,50	0
196406,2	4,50	0
196421,9	4,50	0
196437,5	4,50	0
196453,1	3,75	0
196468,8	3,75	0
196484,4	3,75	0
196500,0	3,75	0
196515,6	3,00	0
196531,2	3,00	0
196546,9	3,00	0
196562,5	3,00	0
196578,1	2,25	0
196593,8	2,25	0
196609,4	2,25	0
196625,0	2,25	0
196640,6	1,50	0
196656,2	1,50	0
196671,9	1,50	0
196687,5	1,50	0
196703,1	0,75	0
196718,8	0,75	0
196734,4	0,00	0
196750,0	0,00	0
196765,6	-0,75	0
196781,2	-0,75	0
196796,9	-0,75	0
196812,5	-0,75	0
196828,1	-0,75	0
196843,8	-1,50	0
196859,4	-1,50	0
196875,0	-1,50	0
196890,6	-1,50	0
196906,2	-2,25	0
196921,9	-2,25	0
196937,5	-2,25	0
196953,1	-2,25	0
196968,8	-2,25	0
196984,4	-3,00	0
197000,0	-3,00	0
197015,6	-3,00	0
197031,2	-3,00	0
197046,9	-3,75	0
197062,5	-3,75	0
197078,1	-3,75	0
197093,8	-3,75	0
197109,4	-3,75	0
197125,0	-4,50	0
197140,6	-4,50	0
197156,2	-4,50	0
197171,9	-4,50	0
197187,5	-4,50	0
197203,1	-4,50	0
197218,8	-5,25	0
197234,4	-5,25	0
197250,0	-5,25	0
197265,6	-5,25	0
197281,2	-5,25	0
197296,9	-6,00	0
197312,5	-6,00	0
197328,1	-6,00	0
197343,8	-6,00	0
197359,4	-6,00	0
197375,0	-6,00	0
197390,6	-6,00	0
197406,2	-6,75	0
197421,9	-6,75	0
197437,5	-6,75	0
197453,1	-6,75	0
197468,8	-6,75	0
197484,4	-6,75	0
197500,0	-7,50	0
197515,6	-7,50	0
197531,2	-7,50	0
197546,9	-7,50	0
197562,5	-7,50	0
197578,1	-7,50	0
197593,8	-7,50	0
197609,4	-7,50	0
197625,0	-8,25	0
197640,6	-8,25	0
197656,2	-8,25	0
197671,9	-8,25	0
197687,5	-8,25	0
197703,1	-8,25	0
197718,8	-8,25	0
197734,4	-8,25	0
197750,0	-8,25	0
197765,6	-8,25	0
197781,2	-9,00	0
197796,9	-9,00	0
197812,5	-9,00	0
197828,1	-9,00	0
197843,8	-9,00	0
197859,4	-9,00	0
197875,0	-9,00	0
197890,6	-9,00	0
197906,2	-9,00	0
197921,9	-9,00	0
197937,5	-9,00	0
197953,1	-9,00	0
197968,8	-9,75	0
197984,4	-9,75	0
198000,0	-9,75	0
198015,6	-9,75	0
198031,2	-9,75	0
198046,9	-9,75	0
198062,5	-9,75	0
198078,1	-9,75	0
198093,8	-9,75	0
198109,4	-9,75	0
198125,0	-9,75	0
198140,6	-9,75	0
198156,2	-9,75	0
198171,9	-9,75	0
198187,5	-9,75	0
198203,1	-9,75	0
198218,8	-9,75	0
198234,4	-9,75	0
198250,0	-9,75	0
198265,6	-9,75	0
198281,2	-9,75	0
198296,9	-9,75	0
198312,5	-9,75	0
198328,1	-9,75	0
198343,8	-9,75	0
198359,4	-10,50	0
198375,0	-10,50	0
198390,6	-10,50	0
198406,2	-10,50	0
198421,9	-10,50	0
198437,5	-10,50	0
198453,1	-10,50	0
198468,8	-10,50	0
198484,4	-10,50	0
198500,0	-10,50	0
198515,6	-10,50	0
198531,2	-10,50	0
198546,9	-10,50	0
198562,5	-10,50	0
198578,1	-10,50	0
198593,8	-10,50	0
198609,4	-10,50	0
198625,0	-10,50	0
198640,6	-10,50	0
198656,2	-10,50	0
198671,9	-10,50	0
198687,5	-10,50	0
198703,1	-10,50	0
198718,8	-10,50	0
198734,4	-10,50	0
198750,0	-10,50	0
198765,6	-10,50	0
198781,2	-10,50	0
198796,9	-10,50	0
198812,5	-10,50	0
198828,1	-10,50	0
198843,8	-10,50	0
198859,4	-10,50	0
198875,0	-10,50	0
198890,6	-10,50	0
198906,2	-10,50	0
198921,9	-10,50	0
198937,5	-10,50	0
198953,1	-10,50	0
198968,8	-10,50	0
198984,4	-10,50	0
199000,0	-10,50	0
199015,6	-10,50	0
199031,2	-10,50	0
199046,9	-10,50	0
199062,5	-10,50	0
199078,1	-10,50	0
199093,8	-10,50	0
199109,4	-10,50	0
199125,0	-10,50	0
199140,6	-10,50	0
199156,2	-9,75	0
199171,9	-9,75	0
199187,5	-9,75	0
199203,1	-9,75	0
199218,8	-9,75	0
199234,4	-9,75	0
199250,0	-9,75	0
199265,6	-9,75	0
199281,2	-9,75	0
199296,9	-9,75	0
199312,5	-9,75	0
199328,1	-9,75	0
199343,8	-9,00	0
199359,4	-9,00	0
199375,0	-9,00	0
199390,6	-9,00	0
199406,2	-9,00	0
199421,9	-9,00	0
199437,5	-9,00	0
199453,1	-9,00	0
199468,8	-9,00	0
199484,4	-9,00	0
199500,0	-8,25	0
199515,6	-8,25	0
199531,2	-8,25	0
199546,9	-8,25	0
199562,5	-8,25	0
199578,1	-8,25	0
199593,8	-8,25	0
199609,4	-8,25	0
199625,0	-7,50	0
199640,6	-7,50	0
199656,2	-7,50	0
199671,9	-7,50	0
199687,5	-7,50	0
199703,1	-7,50	0
199718,8	-7,50	0
199734,4	-7,50	0
199750,0	-6,75	0
199765,6	-6,75	0
199781,2	-6,75	0
199796,9	-6,75	0
199812,5	-6,75	0
199828,1	-6,75	0
199843,8	-6,00	0
199859,4	-6,00	0
199875,0	-6,00	0
199890,6	-6,00	0
199906,2	-6,00	0
199921,9	-6,00	0
199937,5	-6,00	0
199953,1	-5,25	0
199968,8	-5,25	0
199984,4	-5,25	0
200000,0	-5,25	0
200015,6	-5,25	0
200031,2	-4,50	0
200046,9	-4,50	0
200062,5	-4,50	0
200078,1	-4,50	0
200093,8	-4,50	0
200109,4	-4,50	0
200125,0	-3,75	0
200140,6	-3,75	0
200156,2	-3,75	0
200171,9	-3,75	0
200187,5	-3,75	0
200203,1	-3,00	0
200218,8	-3,00	0
200234,4	-3,00	0
200250,0	-3,00	0
200265,6	-3,00	0
200281,2	-2,25	0
200296,9	-2,25	0
200312,5	-2,25	0
200328,1	-2,25	0
200343,8	-2,25	0
200359,4	-2,25	0
200375,0	-1,50	0
200390,6	-1,50	0
200406,2	-1,50	0
200421,9	0,00	0
200437,5	0,00	0
200453,1	0,75	0
200468,8	0,75	1
200484,4	0,75	0
200500,0	0,75	0
200515,6	1,50	0
200531,2	1,50	0
200546,9	1,50	0
200562,5	1,50	0
200578,1	1,50	0
200593,8	2,25	0
200609,4	2,25	0
200625,0	2,25	0
200640,6	2,25	0
200656,2	2,25	0
200671,9	3,00	0
200687,5	3,00	0
200703,1	3,00	0
200718,8	3,00	0
200734,4	3,75	0
200750,0	3,75	0
200765,6	3,75	0
200781,2	3,75	0
200796,9	3,75	0
200812,5	4,50	0
200828,1	4,50	0
200843,8	4,50	0
200859,4	4,50	0
200875,0	5,25	0
200890,6	5,25	0
200906,2	5,25	0
200921,9	5,25	0
200937,5	5,25	0
200953,1	6,00	0
200968,8	6,00	0
200984,4	6,00	0
201000,0	6,00	0
201015,6	6,75	0
201031,2	6,75	0
201046,9	6,75	0
201062,5	6,75	0
201078,1	7,50	0
201093,8	7,50	0
201109,4	7,50	0
201125,0	7,50	0
201140,6	7,50	0
201156,2	8,25	0
201171,9	8,25	0
201187,5	8,25	0
201203,1	8,25	0
201218,8	8,25	0
201234,4	9,00	0
201250,0	9,00	0
201265,6	9,00	0
201281,2	9,00	0
201296,9	9,75	0
201312,5	9,75	0
201328,1	9,75	0
201343,8	9,75	0
201359,4	9,75	0
201375,0	10,50	0
201390,6	10,50	0
201406,2	10,50	0
201421,9	10,50	0
201437,5	10,50	0
201453,1	11,25	0
201468,8	11,25	0
201484,4	11,25	0
201500,0	11,25	0
201515,6	11,25	0
201531,2	12,00	0
201546,9	12,00	0
201562,5	12,00	0
201578,1	12,00	0
201593,8	12,00	0
201609,4	12,00	0
201625,0	12,75	0
201640,6	12,75	0
201656,2	12,75	0
201671,9	12,75	0
201687,5	12,75	0
201703,1	12,75	0
201718,8	13,50	0
201734,4	13,50	0
201750,0	13,50	0
201765,6	13,50	0
201781,2	13,50	0
201796,9	13,50	0
201812,5	14,25	0
201828,1	14,25	0
201843,8	14,25	0
201859,4	14,25	0
201875,0	14,25	0
201890,6	14,25	0
201906,2	14,25	0
201921,9	14,25	0
201937,5	15,00	0
201953,1	15,00	0
201968,8	15,00	0
201984,4	15,00	0
202000,0	15,00	0
202015,6	15,00	0
202031,2	15,00	0
202046,9	15,00	0
202062,5	15,00	0
202078,1	15,75	0
202093,8	15,75	0
202109,4	15,75	0
202125,0	15,75	0
202140,6	15,75	0
202156,2	15,75	0
202171,9	15,75	0
202187,5	15,75	0
202203,1	15,75	0
202218,8	15,75	0
202234,4	15,75	0
202250,0	15,75	0
202265,6	15,75	0
202281,2	15,75	0
202296,9	16,50	0
202312,5	16,50	0
202328,1	16,50	0
202343,8	16,50	0
202359,4	16,50	0
202375,0	16,50	0
202390,6	16,50	0
202406,2	16,50	0
202421,9	16,50	0
202437,5	16,50	0
202453,1	16,50	0
202468,8	16,50	0
202484,4	16,50	0
202500,0	16,50	0
202515,6	16,50	0
202531,2	16,50	0
202546,9	16,50	0
202562,5	16,50	0
202578,1	16,50	0
202593,8	16,50	0
202609,4	16,50	0
202625,0	16,50	0
202640,6	16,50	0
202656,2	16,50	0
202671,9	16,50	0
202687,5	16,50	0
202703,1	16,50	0
202718,8	16,50	0
202734,4	16,50	0
202750,0	16,50	0
202765,6	16,50	0
202781,2	16,50	0
202796,9	16,50	0
202812,5	16,50	0
202828,1	16,50	0
202843,8	16,50	0
202859,4	16,50	0
202875,0	16,50	0
202890,6	16,50	0
202906,2	16,50	0
202921,9	16,50	0
202937,5	16,50	0
202953,1	16,50	0
202968,8	16,50	0
202984,4	16,50	0
203000,0	16,50	0
203015,6	16,50	0
203031,2	16,50	0
203046,9	16,50	0
203062,5	16,50	0
203078,1	16,50	0
203093,8	15,75	0
203109,4	15,75	0
203125,0	15,75	0
203140,6	15,75	0
203156,2	15,75	0
203171,9	15,75	0
203187,5	15,75	0
203203,1	15,75	0
203218,8	15,75	0
203234,4	15,00	0
203250,0	15,00	0
203265,6	15,00	0
203281,2	15,00	0
203296,9	15,00	0
203312,5	15,00	0
203328,1	15,00	0
203343,8	15,00	0
203359,4	14,25	0
203375,0	14,25	0
203390,6	14,25	0
203406,2	14,25	0
203421,9	14,25	0
203437,5	14,25	0
203453,1	14,25	0
203468,8	13,50	0
203484,4	13,50	0
203500,0	13,50	0
203515,6	13,50	0
203531,2	13,50	0
203546,9	13,50	0
203562,5	12,75	0
203578,1	12,75	0
203593,8	12,75	0
203609,4	12,75	0
203625,0	12,75	0
203640,6	12,75	0
203656,2	12,75	0
203671,9	12,00	0
203687,5	12,00	0
203703,1	12,00	0
203718,8	12,00	0
203734,4	12,00	0
203750,0	11,25	0
203765,6	11,25	0
203781,2	11,25	0
203796,9	11,25	0
203812,5	11,25	0
203828,1	11,25	0
203843,8	10,50	0
203859,4	10,50	0
203875,0	10,50	0
203890,6	10,50	0
203906,2	10,50	0
203921,9	10,50	0
203937,5	9,75	0
203953,1	9,75	0
203968,8	9,75	0
203984,4	9,75	0
204000,0	9,75	0
204015,6	9,00	0
204031,2	9,00	0
204046,9	9,00	0
204062,5	9,00	0
204078,1	9,00	0
204093,8	8,25	0
204109,4	8,25	0
204125,0	8,25	0
204140,6	8,25	0
204156,2	8,25	0
204171,9	7,50	0
204187,5	7,50	0
204203,1	7,50	0
204218,8	7,50	0
204234,4	7,50	0
204250,0	6,75	0
204265,6	6,75	0
204281,2	6,75	0
204296,9	6,75	0
204312,5	6,75	0
204328,1	6,00	0
204343,8	6,00	0
204359,4	6,00	0
204375,0	6,00	0
204390,6	6,00	0
204406,2	5,25	0
204421,9	5,25	0
204437,5	5,25	0
204453,1	5,25	0
204468,8	5,25	0
204484,4	4,50	0
204500,0	4,50	0
204515,6	4,50	0
204531,2	4,50	0
204546,9	4,50	0
204562,5	3,75	0
204578,1	3,75	0
204593,8	3,75	0
204609,4	3,75	0
204625,0	3,75	0
204640,6	3,00	0
204656,2	3,00	0
204671,9	3,00	0
204687,5	3,00	0
204703,1	2,25	0
204718,8	2,25	0
204734,4	2,25	0
204750,0	2,25	0
204765,6	2,25	0
204781,2	1,50	0
204796,9	1,50	0
204812,5	1,50	0
204828,1	0,00	0
204843,8	0,00	0
204859,4	-0,75	0
204875,0	-0,75	0
204890,6	-0,75	0
204906,2	-0,75	0
204921,9	-0,75	0
204937,5	-1,50	0
204953,1	-1,50	0
204968,8	-1,50	0
204984,4	-1,50	0
205000,0	-1,50	0
205015,6	-2,25	0
205031,2	-2,25	0
205046,9	-2,25	0
205062,5	-2,25	0
205078,1	-2,25	0
205093,8	-3,00	0
205109,4	-3,00	0
205125,0	-3,00	0
205140,6	-3,00	0
205156,2	-3,00	0
205171,9	-3,75	0
205187,5	-3,75	0
205203,1	-3,75	0
205218,8	-3,75	0
205234,4	-3,75	0
205250,0	-4,50	0
205265,6	-4,50	0
205281,2	-4,50	0
205296,9	-4,50	0
205312,5	-4,50	0
205328,1	-4,50	0
205343,8	-5,25	0
205359,4	-5,25	0
205375,0	-5,25	0
205390,6	-5,25	0
205406,2	-5,25	0
205421,9	-6,00	0
205437,5	-6,00	0
205453,1	-6,00	0
205468,8	-6,00	0
205484,4	-6,00	0
205500,0	-6,00	0
205515,6	-6,75	0
205531,2	-6,75	0
205546,9	-6,75	0
205562,5	-6,75	0
205578,1	-6,75	0
205593,8	-6,75	0
205609,4	-6,75	0
205625,0	-7,50	0
205640,6	-7,50	0
205656,2	-7,50	0
205671,9	-7,50	0
205687,5	-7,50	0
205703,1	-7,50	0
205718,8	-8,25	0
205734,4	-8,25	0
205750,0	-8,25	0
205765,6	-8,25	0
205781,2	-8,25	0
205796,9	-8,25	0
205812,5	-8,25	0
205828,1	-8,25	0
205843,8	-9,00	0
205859,4	-9,00	0
205875,0	-9,00	0
205890,6	-9,00	0
205906,2	-9,00	0
205921,9	-9,00	0
205937,5	-9,00	0
205953,1	-9,00	0
205968,8	-9,00	0
205984,4	-9,75	0
206000,0	-9,75	0
206015,6	-9,75	0
206031,2	-9,75	0
206046,9	-9,75	0
206062,5	-9,75	0
206078,1	-9,75	0
206093,8	-9,75	0
206109,4	-9,75	0
206125,0	-9,75	0
206140,6	-9,75	0
206156,2	-9,75	0
206171,9	-10,50	0
206187,5	-10,50	0
206203,1	-10,50	0
206218,8	-10,50	0
206234,4	-10,50	0
206250,0	-10,50	0
206265,6	-10,50	0
206281,2	-10,50	0
206296,9	-10,50	0
206312,5	-10,50	0
206328,1	-10,50	0
206343,8	-10,50	0
206359,4	-10,50	0
206375,0	-10,50	0
206390,6	-10,50	0
206406,2	-10,50	0
206421,9	-10,50	0
206437,5	-10,50	0
206453,1	-10,50	0
206468,8	-10,50	0
206484,4	-10,50	0
206500,0	-10,50	0
206515,6	-10,50	0
206531,2	-10,50	0
206546,9	-10,50	0
206562,5	-10,50	0
206578,1	-10,50	0
206593,8	-10,50	0
206609,4	-10,50	0
206625,0	-10,50	0
206640,6	-10,50	0
206656,2	-10,50	0
206671,9	-10,50	0
206687,5	-10,50	0
206703,1	-10,50	0
206718,8	-10,50	0
206734,4	-10,50	0
206750,0	-10,50	0
206765,6	-10,50	0
206781,2	-10,50	0
206796,9	-10,50	0
206812,5	-10,50	0
206828,1	-10,50	0
206843,8	-10,50	0
206859,4	-10,50	0
206875,0	-10,50	0
206890,6	-10,50	0
206906,2	-10,50	0
206921,9	-10,50	0
206937,5	-10,50	0
206953,1	-10,50	0
206968,8	-10,50	0
206984,4	-10,50	0
207000,0	-10,50	0
207015,6	-10,50	0
207031,2	-10,50	0
207046,9	-10,50	0
207062,5	-10,50	0
207078,1	-10,50	0
207093,8	-9,75	0
207109,4	-9,75	0
207125,0	-9,75	0
207140,6	-9,75	0
207156,2	-9,75	0
207171,9	-9,75	0
207187,5	-9,75	0
207203,1	-9,75	0
207218,8	-9,75	0
207234,4	-9,75	0
207250,0	-9,00	0
207265,6	-9,00	0
207281,2	-9,00	0
207296,9	-9,00	0
207312,5	-9,00	0
207328,1	-9,00	0
207343,8	-9,00	0
207359,4	-9,00	0
207375,0	-9,00	0
207390,6	-8,25	0
207406,2	-8,25	0
207421,9	-8,25	0
207437,5	-8,25	0
207453,1	-8,25	0
207468,8	-8,25	0
207484,4	-8,25	0
207500,0	-7,50	0
207515,6	-7,50	0
207531,2	-7,50	0
207546,9	-7,50	0
207562,5	-7,50	0
207578,1	-7,50	0
207593,8	-7,50	0
207609,4	-6,75	0
207625,0	-6,75	0
207640,6	-6,75	0
207656,2	-6,75	0
207671,9	-6,75	0
207687,5	-6,75	0
207703,1	-6,75	0
207718,8	-6,00	0
207734,4	-6,00	0
207750,0	-6,00	0
207765,6	-6,00	0
207781,2	-6,00	0
207796,9	-6,00	0
207812,5	-5,25	0
207828,1	-5,25	0
207843,8	-5,25	0
207859,4	-5,25	0
207875,0	-5,25	0
207890,6	-5,25	0
207906,2	-4,50	0
207921,9	-4,50	0
207937,5	-4,50	0
207953,1	-4,50	0
207968,8	-4,50	0
207984,4	-3,75	0
208000,0	-3,75	0
208015,6	-3,75	0
208031,2	-3,75	0
208046,9	-3,75	0
208062,5	-3,75	0
208078,1	-3,00	0
208093,8	-3,00	0
208109,4	-3,00	0
208125,0	-3,00	0
208140,6	-3,00	0
208156,2	-2,25	0
208171,9	-2,25	0
208187,5	-2,25	0
208203,1	-2,25	0
208218,8	-2,25	0
208234,4	-1,50	0
208250,0	-1,50	0
208265,6	-1,50	0
208281,2	-1,50	0
208296,9	-1,50	0
208312,5	-0,75	0
208328,1	-0,75	0
208343,8	-0,75	0
208359,4	-0,75	0
208375,0	0,00	0
208390,6	0,75	0
208406,2	0,75	0
208421,9	0,75	0
208437,5	0,75	0
208453,1	0,75	0
208468,8	1,50	1
208484,4	1,50	0
208500,0	1,50	0
208515,6	1,50	0
208531,2	1,50	0
208546,9	2,25	0
208562,5	2,25	0
208578,1	2,25	0
208593,8	2,25	0
208609,4	2,25	0
208625,0	3,00	0
208640,6	3,00	0
208656,2	3,00	0
208671,9	3,00	0
208687,5	3,00	0
208703,1	3,75	0
208718,8	3,75	0
208734,4	3,75	0
208750,0	3,75	0
208765,6	3,75	0
208781,2	3,75	0
208796,9	4,50	0
208812,5	4,50	0
208828,1	4,50	0
208843,8	4,50	0
208859,4	5,25	0
208875,0	5,25	0
208890,6	5,25	0
208906,2	5,25	0
208921,9	5,25	0
208937,5	5,25	0
208953,1	6,00	0
208968,8	6,00	0
208984,4	6,00	0
209000,0	6,00	0
209015,6	6,00	0
209031,2	6,75	0
209046,9	6,75	0
209062,5	6,75	0
209078,1	6,75	0
209093,8	6,75	0
209109,4	7,50	0
209125,0	7,50	0
209140,6	7,50	0
209156,2	7,50	0
209171,9	7,50	0
209187,5	8,25	0
209203,1	8,25	0
209218,8	8,25	0
209234,4	8,25	0
209250,0	8,25	0
209265,6	9,00	0
209281,2	9,00	0
209296,9	9,00	0
209312,5	9,00	0
209328,1	9,00	0
209343,8	9,00	0
209359,4	9,75	0
209375,0	9,75	0
209390,6	9,75	0
209406,2	9,75	0
209421,9	9,75	0
209437,5	10,50	0
209453,1	10,50	0
209468,8	10,50	0
209484,4	10,50	0
209500,0	10,50	0
209515,6	10,50	0
209531,2	11,25	0
209546,9	11,25	0
209562,5	11,25	0
209578,1	11,25	0
209593,8	11,25	0
209609,4	12,00	0
209625,0	12,00	0
209640,6	12,00	0
209656,2	12,00	0
209671,9	12,00	0
209687,5	12,00	0
209703,1	12,00	0
209718,8	12,75	0
209734,4	12,75	0
209750,0	12,75	0
209765,6	12,75	0
209781,2	12,75	0
209796,9	12,75	0
209812,5	13,50	0
209828,1	13,50	0
209843,8	13,50	0
209859,4	13,50	0
209875,0	13,50	0
209890,6	13,50	0
209906,2	13,50	0
209921,9	14,25	0
209937,5	14,25	0
209953,1	14,25	0
209968,8	14,25	0
209984,4	14,25	0
210000,0	14,25	0
210015,6	14,25	0
210031,2	14,25	0
210046,9	15,00	0
210062,5	15,00	0
210078,1	15,00	0
210093,8	15,00	0
210109,4	15,00	0
210125,0	15,00	0
210140,6	15,00	0
210156,2	15,00	0
210171,9	15,00	0
210187,5	15,75	0
210203,1	15,75	0
210218,8	15,75	0
